gauge_id,original_split,camelsh_huc02,state,gauge_name,drain_sqkm_attr,actual_valid_target_count,obs_years_usable,first_obs_year_usable,last_obs_year_usable,area,slope,aridity,snow_fraction,soil_depth,permeability,forest_fraction,baseflow_index
06709000,train,10L,CO,"PLUM CREEK NEAR SEDALIA, CO.",711.3101,87598,29,1993,2024,711.3101,11.98495,3.50222754965537,0.175654077096223,47.07551,8.089149,0.403521785,51.08105
06710247,train,10L,CO,"SOUTH PLATTE RIVER BELOW UNION AVE, AT ENGLEWOOD,C",8028.787,95730,29,1996,2024,8028.787,15.65524,3.23742718698344,0.297859675013255,42.02533,5.493155,0.437968886,64.98032
06710605,train,10L,CO,"BEAR CREEK ABOVE BEAR CREEK LAKE NEAR MORRISON, CO",455.9877,71331,13,1993,2008,455.9877,23.39188,2.73064023906316,0.344454504694298,45.57822,4.226652,0.724624216,70.22726
06720990,train,10L,CO,"BIG DRY CREEK AT MOUTH NEAR FORT LUPTON, CO",272.4498,83655,26,1992,2024,272.4498,2.341127,4.46944450512474,0.112276873652696,57.73803,1.335935,0.0024444870599999,56.50969
06721000,train,10L,CO,"SOUTH PLATTE RIVER AT FORT LUPTON, CO.",13064.82,60159,19,2006,2024,13064.82,14.26901,3.31657833124706,0.261670548313552,46.03894,5.024536,0.363908524,61.53518
06751150,train,10L,CO,N FK CACHE LA POUDRE R BLW HALLIGAN RES NR VA DALE,917.2269,96017,26,1999,2024,917.2269,11.73472,3.1252638681996,0.314574272359495,26.98712,4.338658,0.4869767439,60.02813
06759500,train,10L,CO,"SOUTH PLATTE RIVER AT FORT MORGAN, CO.",37912.93,76239,23,2002,2024,37912.93,9.587183,3.62088936148923,0.179241157677822,48.16953,4.853869,0.2275662309999999,57.42771
06762500,train,10L,NE,"LODGEPOLE CREEK AT BUSHNELL, NEBR.",3151.437,35649,10,2005,2024,3151.437,2.149587,3.92948355650936,0.133762040272359,54.89788,5.828115,0.0133816054,62.88367
06769525,train,10L,NE,"Elm Creek near Elm Creek, Nebr.",182.2743,67455,13,2000,2024,182.2743,3.511824,2.92015564017092,0.0597827220641232,60.0,1.305105,0.00334770129,24.15095
06772898,train,10L,NE,"Silver Creek, at Mile 4 near Silver Creek, Nebr.",379.592,67571,18,1997,2024,379.592,0.03700095,2.44720703981015,0.0673167088889179,60.0,5.443596,0.0006306037,38.12656
06784000,train,10L,NE,"SOUTH LOUP R AT ST. MICHAEL, NEBR.",6019.745,77947,20,1992,2024,6019.745,3.551318,2.85939267837948,0.0687451396217041,60.0,4.263449,0.0102434387999999,41.36544
06785000,train,10L,NE,"MIDDLE LOUP R. AT ST. PAUL, NEBR.",20917.87,78809,20,1997,2024,20917.87,3.824449,2.98888591025034,0.0748338884849232,60.0,8.794345,0.007903915,61.1063
06786000,train,10L,NE,"NORTH LOUP RIVER AT TAYLOR, NEBR.",6088.005,78351,24,1991,2024,6088.005,3.233652,2.97803190286543,0.0819234474741429,60.0,12.63553,0.0013161468,78.59557
06790500,train,10L,NE,NORTH LOUP RIVER NR ST PAUL NEBR,11142.12,78920,22,1992,2024,11142.12,3.080446,2.82985524776009,0.0790866582188694,60.0,10.5986,0.0082195512,71.99847
06794000,train,10L,NE,"BEAVER CREEK AT GENOA, NEBR.",1756.508,72901,15,1992,2024,1756.508,2.106346,2.42083646342233,0.0769414433678808,60.0,7.010358,0.0097049967999999,59.56508
06795500,train,10L,NE,"SHELL CREEK NEAR COLUMBUS, NEBR.",761.7224,71312,10,1999,2024,761.7224,3.103095,2.39625815800414,0.0709886970007241,60.0,1.257716,0.0108558099999999,53.54422
06799000,train,10L,NE,ELKHORN R AT NORFOLK NE,7418.138,75033,12,1998,2024,7418.138,1.038401,2.566350340029,0.0851109782733254,59.99488,10.62999,0.00768193584,68.19857
06799100,train,10L,NE,"NORTH FORK ELKHORN RIVER NEAR PIERCE, NEBR.",1836.301,78759,20,1992,2024,1836.301,1.60681,2.41417888753791,0.0898589172509574,59.90668,6.100559,0.01835386,59.94899
06800000,train,10L,NE,"MAPLE CREEK NEAR NICKERSON, NE",953.9042,80071,24,1992,2024,953.9042,3.196677,2.18265278565669,0.0748882237137105,60.0,1.201329,0.0165630599,41.30169
06800500,train,10L,NE,"ELKHORN RIVER AT WATERLOO, NE",17988.7,74546,13,1998,2024,17988.7,1.836288,2.38666212847808,0.081202368029608,59.98821,6.01776,0.01279475504,56.31753
06803000,train,10L,NE,"SALT CREEK AT ROCA, NEBR.",433.5349,77276,20,1992,2024,433.5349,2.575593,2.32929848246029,0.0581030173412545,60.0,0.4415789,0.0761069276799999,31.1701
06803080,train,10L,NE,"Salt Creek at Pioneers Boulevard at Lincoln, Nebr.",571.8834,84292,21,1996,2024,571.8834,2.527142,2.33426413238816,0.0595041064709457,60.0,0.449279,0.0719155349,31.44748
06803093,train,10L,NE,"Haines Branch at SW 56th St at Lincoln, Nebr.",147.204,81056,15,1997,2021,147.204,3.50614,2.3150323099353,0.0636911525969662,60.0,0.5337262,0.0835656673,34.41562
06803170,train,10L,NE,"Middle Creek at SW 40th St at Lincoln, Nebr.",246.4074,83120,23,1997,2024,246.4074,3.270701,2.39440437916057,0.0615441823530057,60.0,0.7420887,0.06453580544,35.73264
06803486,train,10L,NE,"Oak Creek at Air Park Road at Lincoln, Nebr.",627.1623,78458,14,2001,2024,627.1623,3.588322,2.36398996361767,0.0657670299012679,60.0,0.686174,0.062055225,36.9111
06803495,train,10L,NE,"Salt Creek at Fairgrounds at Lincoln, Nebr.",1771.749,46373,17,2005,2024,1771.749,3.041616,2.36158540968465,0.0635965394231584,60.0,0.6064929,0.0630576864,34.63629
06803500,train,10L,NE,"SALT CREEK AT LINCOLN, NEBR.",1774.213,92251,29,1996,2024,1774.213,3.040334,2.36158540968465,0.0635965394231584,60.0,0.606895,0.0629701088,34.64185
06803510,train,10L,NE,"LITTLE SALT CREEK NEAR LINCOLN, NEBR.",113.2785,83187,27,1991,2024,113.2785,3.101068,2.29049818463291,0.0652090389105526,60.0,0.8160012,0.0362849116,37.05674
06803513,train,10L,NE,"Salt Creek at 70th Street at Lincoln, Nebr.",1956.816,92376,28,1997,2024,1956.816,2.994532,2.35552058368711,0.0636663581820681,60.0,0.6326585,0.0593434991,34.85015
06803520,train,10L,NE,"STEVENS CREEK NR. LINCOLN, NEBR.",123.0615,79883,19,1992,2024,123.0615,2.681678,2.28926607008786,0.0639825882159721,60.0,0.7893692,0.0551724143,34.47936
06803530,train,10L,NE,"ROCK CREEK NEAR CERESCO, NEBR.",309.7458,84167,18,1991,2024,309.7458,2.884482,2.19706350644242,0.0674758800501833,60.0,0.9348221,0.0267780911,37.91132
06803555,train,10L,NE,"SALT CREEK AT GREENWOOD, NEBR.",2723.988,83729,24,1998,2024,2723.988,2.859026,2.31161911205127,0.0643993153322346,60.0,0.7213449,0.05104124319,35.34071
06804000,train,10L,NE,"WAHOO CREEK AT ITHACA, NEBR.",698.9238,76166,19,1997,2024,698.9238,2.850727,2.18259393178881,0.0691885801711738,60.0,0.9606664,0.02540363011,38.41232
06804900,train,10L,NE,"Johnson Creek near Memphis, Nebr.",55.1925,80355,11,1998,2008,55.1925,1.317365,2.16242115968213,0.0624642639103477,60.0,1.062422,0.003408072,42.22124
06806500,train,10L,NE,"WEEPING WATER CREEK AT UNION, NEBR.",624.618,80915,21,1991,2024,624.618,3.100565,2.13045438383773,0.0629376048724356,59.55274,0.9116932,0.06109333542,32.88776
06807410,train,10L,IA,"West Nishnabotna River at Hancock, IA",1588.396,73636,16,1998,2024,1588.396,3.878531,1.99790904088144,0.0762667496220012,60.0,1.223834,0.0052133736,49.48883
06809210,train,10L,IA,"East Nishnabotna River near Atlantic, IA",1138.358,74350,14,2006,2024,1138.358,3.765495,1.89914352859216,0.0737134361359446,60.0,1.062497,0.0148342673799999,49.53537
06809500,train,10L,IA,"East Nishnabotna River at Red Oak, IA",2317.012,75231,18,1991,2024,2317.012,3.813732,1.92298380584644,0.0703671779486585,60.0,1.059902,0.0152109684,47.38471
06810000,train,10L,IA,"Nishnabotna River above Hamburg, IA",7281.761,74515,15,1997,2024,7281.761,3.645549,1.97957402213989,0.0668180045849299,60.0,1.17906,0.0123413578019999,43.38884
06811500,train,10L,NE,"LITTLE NEMAHA RIVER AT AUBURN, NE",2051.853,76986,15,1992,2024,2051.853,2.926172,2.16763463880041,0.0598071842583277,60.0,0.5622904,0.0507869594,28.72207
06813000,train,10L,MO,TARKIO RIVER AT FAIRFAX MO,1236.716,20607,15,2009,2024,1236.716,3.446641,1.89321387544938,0.0579659287770325,60.0,1.110562,0.02127820323,29.90194
06814000,train,10L,KS,"TURKEY C NR SENECA, KS",713.826,79476,25,1991,2024,713.826,3.300322,2.07402941828084,0.0563919130944168,59.25457,0.466959,0.1447991912,21.50429
06815000,train,10L,NE,"BIG NEMAHA RIVER AT FALLS CITY, NEBR.",3473.247,78114,18,1998,2024,3473.247,3.061392,2.08954820145703,0.0551549686653142,57.37345,0.5180679,0.0954281963,23.49845
06819185,train,10L,IA,"East Fork 102 River at Bedford, IA",221.7609,91226,30,1994,2024,221.7609,2.988143,1.8341065582837,0.0618304691036898,59.94671,0.8608961,0.0842650834,20.16137
06820410,train,10L,MO,"One Hundred Two River near Bolckow, MO",1669.097,20718,15,2010,2024,1669.097,3.068245,1.81330625944456,0.0592299443097066,59.88639,0.8879347,0.0792520262,21.08905
06820500,train,10L,MO,"Platte River near Agency, MO",4541.226,86663,27,1997,2024,4541.226,2.9673,1.78659175035136,0.057544355117102,59.87358,0.8169194,0.0897791091,20.11959
06821080,train,10L,MO,"Little Platte River near Plattsburg, MO",172.5372,75686,20,2002,2024,172.5372,1.813123,1.70433692714561,0.0467389977586653,59.87657,0.3649946,0.0720157764,20.12169
06821150,train,10L,MO,"Little Platte River at Smithville, MO",601.344,91420,26,1999,2024,601.344,2.567473,1.74147218626942,0.0424525277388079,58.74575,0.5343924,0.1009908122599999,21.12571
06821190,train,10L,MO,"Platte River at Sharps Station, MO",6178.813,89500,28,1997,2024,6178.813,2.965385,1.77438961161427,0.0530400562025665,59.61638,0.7942638,0.0971905731,20.33989
06827500,train,10L,NE,"SOUTH FORK REPUBLICAN RIVER NEAR BENKELMAN, NEBR",6855.634,60400,12,1998,2024,6855.634,1.726585,4.1726631520771,0.0704988101970649,58.26891,2.462874,0.00054349461,43.39395
06834000,train,10L,NE,"FRENCHMAN CREEK AT PALISADE, NEBR.",3583.258,30712,13,2007,2024,3583.258,1.273998,3.98520116464707,0.0684154082619601,56.58581,4.179436,0.001118953862,71.37125
06835500,train,10L,NE,"FRENCHMAN CREEK AT CULBERTSON, NEBR.",7745.986,84707,26,1993,2024,7745.986,1.263587,3.88897745652537,0.0668302172421058,56.47087,4.479881,0.001085323491,71.06737
06836500,train,10L,NE,"DRIFTWOOD CREEK NEAR MC COOK, NEBR.",935.0073,88374,24,1992,2024,935.0073,3.027962,3.644842156353,0.0637860453207103,59.86927,1.300194,0.000665128456,51.09745
06837000,train,10L,NE,REPUBLICAN RIVER AT MCCOOK NEBR,31752.04,81685,25,1992,2024,31752.04,1.662362,4.01423880228114,0.0687832102843363,57.92268,4.226774,0.000934296022,56.41658
06838000,train,10L,NE,"RED WILLOW CREEK NEAR RED WILLOW, NEBR.",2070.147,77061,19,1992,2024,2070.147,2.804659,3.49825444494149,0.0597040871102757,59.72133,5.140743,0.001642491381,59.97238
06844500,train,10L,NE,"REPUBLICAN RIVER NEAR ORLEANS, NEBR.",40333.4,78969,20,1997,2024,40333.4,2.028286,3.84322909056956,0.0652633997118021,58.34982,3.974396,0.0017440628999999,55.1019
06844900,train,10L,KS,"SF SAPPA C NR ACHILLES, KS",1153.498,80429,16,1993,2008,1153.498,1.213682,3.92308378380885,0.0594485201302142,59.85123,1.297599,0.00078413683,35.33107
06846000,train,10L,KS,"BEAVER C AT LUDELL, KS",3728.973,93406,12,1998,2009,3728.973,1.570153,3.97474279986797,0.0662338727392407,59.67969,1.323771,0.000364202234,44.75623
06847500,train,10L,NE,"SAPPA CREEK NEAR STAMFORD, NEBR.",9855.951,72029,14,1991,2024,9855.951,2.097173,3.68838362137492,0.0612415339984883,59.7233,1.336822,0.000647243427,41.68099
06847900,train,10L,KS,"PRAIRIE DOG C AB KEITH SEBELIUS LAKE, KS",1536.188,86321,31,1993,2024,1536.188,1.724141,3.65059623491955,0.0575772484964387,59.74623,1.362107,0.00056887586,34.86409
06853800,train,10L,KS,"WHITE ROCK C NR BURR OAK, KS",589.4253,88908,34,1991,2024,589.4253,2.455722,2.63704415529805,0.0596844022789183,57.28992,1.300463,0.03834684,39.97556
06854000,train,10L,KS,"WHITE ROCK C AT LOVEWELL, KS",895.5756,22059,10,1992,2001,895.5756,2.573067,2.59213232675761,0.0595557830050464,55.60721,1.306296,0.048522529522,38.2717
06860000,train,10L,KS,"SMOKY HILL R AT ELKADER, KS",9033.353,92892,33,1991,2024,9033.353,1.4063,4.1937221818219,0.0548479877018698,57.95238,1.527207,0.000435187333,25.09203
06861000,train,10L,KS,"SMOKY HILL R NR ARNOLD, KS",12897.8,92466,29,1993,2024,12897.8,1.493195,4.01430231657454,0.0532630023863388,58.15717,1.524432,0.000881801831,23.11845
06862700,train,10L,KS,"SMOKY HILL R NR SCHOENCHEN, KS",14327.67,70262,27,1991,2024,14327.67,1.530654,3.93547308403704,0.0527346260341041,57.78692,1.5293,0.000818423136,22.87377
06862850,train,10L,KS,"SMOKY HILL R BL SCHOENCHEN, KS",14460.83,72667,27,1991,2024,14460.83,1.528793,3.93547308403704,0.0527346260341041,57.77052,1.525354,0.000814497004,22.85171
06863000,train,10L,KS,"SMOKY HILL R AT PFEIFER, KS",15101.92,51829,20,2005,2024,15101.92,1.513502,3.90737008528175,0.051344554613878,57.68999,1.512032,0.000818240045,22.75928
06863500,train,10L,KS,"BIG C NR HAYS, KS",1417.272,84608,31,1991,2024,1417.272,1.310762,3.33616286021744,0.0526742869420906,56.65082,1.182774,0.001081443249,21.70495
06864050,train,10L,KS,"SMOKY HILL R NR BUNKER HILL, KS",18025.09,83943,18,1991,2010,18025.09,1.473015,3.81022522278344,0.0503762630936468,57.4977,1.459307,0.001086335444,22.38218
06864500,train,10L,KS,"SMOKY HILL R AT ELLSWORTH, KS",19334.84,83224,31,1991,2024,19334.84,1.502548,3.72555611418583,0.0500242054471424,57.18832,1.46074,0.002046812619,22.07592
06865500,train,10L,KS,"SMOKY HILL R NR LANGLEY, KS",20074.09,94473,34,1991,2024,20074.09,1.537223,3.66275318468689,0.0503890100774063,56.67347,1.476212,0.003153213083,21.94588
06866500,train,10L,KS,"SMOKY HILL R NR MENTOR, KS",20903.34,88530,34,1991,2024,20903.34,1.568902,3.58904299727617,0.0491526666372223,56.2696,1.461023,0.00455930022,21.97149
06866900,train,10L,KS,"SALINE R NR WAKEENEY, KS",1801.593,81977,27,1995,2024,1801.593,1.438226,3.66362081493038,0.0572681648005855,59.0366,1.36936,0.001435229919,24.44375
06867000,train,10L,KS,"SALINE R NR RUSSELL, KS",3856.955,24600,16,2008,2023,3856.955,2.199103,3.44816095481078,0.0531679683135006,55.31424,1.388187,0.002321080337,23.60829
06869500,train,10L,KS,"SALINE R AT TESCOTT, KS",7215.106,88579,30,1992,2024,7215.106,2.575635,3.18592930848992,0.0482510143505141,52.94505,1.313422,0.008817748719,21.53117
06869950,train,10L,KS,"MULBERRY C NR SALINA, KS",671.6547,76021,23,2002,2024,671.6547,3.373053,2.5296794964899,0.0464618778271214,45.26505,1.124603,0.03353687683,20.80522
06870200,train,10L,KS,"SMOKY HILL R AT NEW CAMBRIA, KS",29925.4,58805,16,1991,2006,29925.4,1.871994,3.40952791843735,0.0492563868490563,55.15668,1.404595,0.00705650574,21.86318
06870300,train,10L,KS,"GYPSUM C NR GYPSUM, KS",303.5799,79805,18,2001,2024,303.5799,2.407525,2.42842114745947,0.0459696369857697,46.33943,0.8850486,0.0447569196,24.35662
06871000,train,10L,KS,"NF SOLOMON R AT GLADE, KS",2424.408,85100,25,1994,2024,2424.408,2.545407,3.49533838825629,0.0545316882026107,59.223,1.336688,0.0019259133689999,35.27336
06871500,train,10L,KS,"BOW C NR STOCKTON, KS",903.7062,78205,21,1994,2024,903.7062,1.69665,3.40110170926876,0.0557909124639797,58.98651,1.4577,0.002785529,32.25684
06872500,train,10L,KS,"NF SOLOMON R AT PORTIS, KS",6217.065,84639,32,1991,2024,6217.065,2.334342,3.24080672159435,0.0520356782865471,58.12994,1.344875,0.006373618443,36.76012
06873000,train,10L,KS,"SF SOLOMON R AB WEBSTER RE, KS",2698.832,82103,30,1991,2024,2698.832,2.083749,3.56794498207702,0.0553046451248518,57.8302,1.462243,0.0006882977999999,27.46217
06873460,train,10L,KS,"SF SOLOMON R AT WOODSTON, KS",4080.075,78841,30,1991,2024,4080.075,2.080236,3.4063400418539,0.0542801167055123,56.69357,1.419032,0.002848845,27.59882
06874000,train,10L,KS,"SF SOLOMON R AT OSBORNE, KS",5102.32,84911,31,1993,2024,5102.32,2.158586,3.30219501187665,0.0526547650970487,55.66606,1.39191,0.005342159,27.91322
06875900,train,10L,KS,"SOLOMON R NR GLEN ELDER, KS",13705.53,94115,33,1992,2024,13705.53,2.223209,3.15733759838193,0.0516374184547698,56.23248,1.344732,0.0083534253386,32.61616
06876700,train,10L,KS,"SALT C NR ADA, KS",1056.442,90760,33,1991,2024,1056.442,2.723549,2.68379888847214,0.0500539393204111,51.38163,1.102,0.0191170028,21.25844
06878000,train,10L,KS,"CHAPMAN C NR CHAPMAN, KS",776.4183,85040,32,1991,2024,776.4183,2.195783,2.27456409285423,0.0527398861795997,51.09303,1.02239,0.04798727959,25.36979
06881000,train,10L,NE,"BIG BLUE RIVER NEAR CRETE, NEBR.",7024.251,86866,23,1997,2024,7024.251,0.8188829,2.44523333868492,0.0643558074493859,60.0,0.865472,0.0140377777699999,34.94909
06882000,train,10L,NE,BIG BLUE R AT BARNESTON NEBR,11512.53,79817,21,1992,2024,11512.53,1.095477,2.37780727381419,0.0626215621290413,59.94546,0.8261127,0.02450174414,32.46827
06882510,train,10L,KS,"BIG BLUE R AT MARYSVILLE, KS",12371.28,85441,33,1991,2024,12371.28,1.173665,2.36700578565181,0.0622942298668479,59.94242,0.8065318,0.0273342572,31.69405
06883000,train,10L,NE,"LITTLE BLUE RIVER NEAR DEWEESE, NE",2573.636,85538,28,1991,2024,2573.636,1.12091,2.65886666518272,0.0597020624368334,60.0,1.587389,0.008598418,39.42135
06884000,train,10L,NE,"LITTLE BLUE RIVER NEAR FAIRBURY, NEBR.",6133.182,74691,12,1997,2024,6133.182,1.170311,2.52485730295544,0.0602739539791945,59.878,1.423573,0.017972324652,36.37803
06884025,train,10L,KS,"LITTLE BLUE R AT HOLLENBERG, KS",7171.954,79053,23,1992,2024,7171.954,1.360039,2.48663348512171,0.0587125368515658,59.28452,1.370388,0.0245833859499999,35.27827
06884200,train,10L,KS,"MILL C AT WASHINGTON, KS",908.4114,83165,28,1991,2024,908.4114,2.338456,2.23452543558294,0.0585933967195525,52.14077,0.907151,0.05594711951,26.46248
06887000,train,10L,KS,"BIG BLUE R NR MANHATTAN, KS",24991.78,92392,31,1991,2024,24991.78,1.627885,2.34212856974977,0.0591674317952103,58.08367,0.9293362,0.0380823885999999,30.64044
06889200,train,10L,KS,"SOLDIER C NR DELIA, KS",385.6599,92122,33,1992,2024,385.6599,3.227702,1.94369460581436,0.0448968244022841,54.37778,0.4665408,0.084574256,17.70327
06890100,train,10L,KS,"DELAWARE R NR MUSCOTAH, KS",1131.965,80363,31,1991,2024,1131.965,2.653105,1.91218376964719,0.0487949175368716,59.14938,0.3973905,0.0841589470399999,18.73516
06890900,train,10L,KS,"DELAWARE R BL PERRY DAM, KS",2923.203,64242,17,2004,2024,2923.203,3.10894,1.90058467343416,0.0465307532827967,57.13261,0.4607268,0.12384531296,18.32782
06891260,train,10L,KS,"WAKARUSA R NR RICHLAND, KS",426.06,60758,19,2004,2024,426.06,2.805261,1.9064907176138,0.0392140787143959,51.76035,0.5085598,0.1187198761,19.33239
06891500,train,10L,KS,"WAKARUSA R NR LAWRENCE, KS",1103.721,93640,34,1991,2024,1103.721,3.066501,1.85061198191945,0.040507365794945,47.4607,0.6204511,0.1546082918,18.42812
06892000,train,10L,KS,"STRANGER C NR TONGANOXIE, KS",1092.723,79479,26,1992,2024,1092.723,3.323273,1.81435976804701,0.0453812289301059,56.70787,0.5053465,0.166967115412,19.98407
06892360,train,10L,KS,"KILL C AT 95TH ST NR DESOTO, KS",124.1127,60611,21,2004,2024,124.1127,2.279932,1.78027661084943,0.0397814600076984,52.78785,0.6418154,0.12281094021,20.93334
06892495,train,10L,KS,"CEDAR C NR DESOTO, KS",151.1271,68344,22,2003,2024,151.1271,3.239595,1.75643680771658,0.0360306866062397,53.19661,0.6484768,0.1923307741,21.35211
06892513,train,10L,KS,"MILL C AT JOHNSON DRIVE, SHAWNEE, KS",150.5421,71359,22,2003,2024,150.5421,3.637728,1.73429006414627,0.0364100868423222,54.38048,0.772006,0.1175292178099999,21.39979
06893620,train,10L,MO,"Rock Creek at Kentucky Road in Independence, MO",24.4224,47524,19,2006,2024,24.4224,3.855333,1.67256096867933,0.0413423294149202,58.89981,1.226621,0.05122347,21.62843
06893890,train,10L,MO,"East Fork Little Blue River nr Blue Springs, MO",89.0307,11626,17,1997,2024,89.0307,3.437219,1.61429870379967,0.0406909433887866,54.67326,0.7815755,0.1876914753999999,21.22848
06893970,train,10L,MO,"Spring Branch Creek at Holke Rd in Independence, M",21.8032,41486,16,2006,2024,21.8032,4.113355,1.67256096867933,0.0413423294149202,56.37308,1.055423,0.1516839728,22.0
06894000,train,10L,MO,"Little Blue River near Lake City, MO",480.4056,91203,29,1996,2024,480.4056,3.605825,1.63772048951921,0.0403937716417524,55.27263,0.8275812,0.1574718893999999,21.59958
06894200,train,10L,MO,"Fishing River above Mosby, MO",115.3755,28284,17,2008,2024,115.3755,3.09922,1.74296784807932,0.0410999301664105,57.66901,0.9291515,0.1060884209,21.21709
06895000,train,10L,MO,"CROOKED RIVER NEAR RICHMOND, MO.",412.6509,27398,17,2008,2024,412.6509,3.680468,1.64634741534215,0.0467788538903625,55.49174,0.4797089,0.21424821145,19.35152
06896000,train,10L,MO,"WAKENDA CREEK AT CARROLLTON, MO.",643.6539,24705,16,2008,2024,643.6539,2.513713,1.62812993013156,0.0431106668522282,59.09739,0.5227348,0.09920145096,14.58425
06897000,train,10L,MO,"East Fork Big Creek near Bethany, MO",235.5885,72880,21,1998,2024,235.5885,2.91702,1.66106786919344,0.0635670593105781,59.74778,0.4262275,0.1225068648,14.51437
06897500,train,10L,MO,"Grand River near Gallatin, MO",5819.077,72160,20,1997,2024,5819.077,3.420692,1.69645844674205,0.0564615852415672,59.82973,0.515873,0.1574438325,15.42578
06899500,train,10L,MO,"Thompson River at Trenton, MO",4462.355,75450,24,1998,2024,4462.355,3.699162,1.70939597972494,0.0630137222395435,59.74534,0.6406885,0.177844977,17.97549
06899700,train,10L,MO,SHOAL CREEK NEAR BRAYMER MO,1004.281,30145,17,2008,2024,1004.281,2.873203,1.66421269210303,0.0461037028593767,58.60734,0.4717659,0.1375063561,16.77537
06900050,train,10L,MO,"Medicine Creek near Laredo, MO",954.1926,82792,24,2001,2024,954.1926,3.541116,1.63620443585357,0.0589805961168272,59.68274,0.5694993,0.1603873849,16.36039
06901500,train,10L,MO,"Locust Creek near Linneus, MO",1436.503,74116,21,2001,2024,1436.503,3.86149,1.60301172664051,0.0571614159423397,59.47681,0.5617299,0.2099875151,19.06952
06902000,train,10L,MO,"Grand River near Sumner, MO",17944.12,81047,23,1998,2024,17944.12,3.288994,1.67586573575943,0.0550584922566648,59.43044,0.5599175,0.1597800049,16.20447
06903400,train,10L,IA,"Chariton River near Chariton, IA",481.4154,65660,18,1992,2024,481.4154,2.368906,1.69666394894571,0.0703461743668895,59.91924,0.5558499,0.0846447786999999,15.42683
06903700,train,10L,IA,"South Fork Chariton River near Promise City, IA",439.3953,70850,20,1998,2024,439.3953,2.889228,1.66421585388396,0.0689265961717771,59.7008,0.6825783,0.1091625097,17.22341
06903900,train,10L,IA,"Chariton River near Rathbun, IA",1407.987,25436,17,2008,2024,1407.987,2.669573,1.67201533909238,0.0693444303262156,59.83235,0.6137368,0.1187863547,17.21736
06904010,train,10L,IA,"Chariton River near Moulton, IA",1919.11,75023,21,1992,2024,1919.11,2.62722,1.66235432259002,0.068094183808023,59.86697,0.6117669,0.1247890071,18.67443
06904050,train,10L,MO,"Chariton River at Livonia, MO",2246.616,81858,20,1996,2016,2246.616,2.768509,1.6560831896974,0.0659280053286019,59.83892,0.6301871,0.1502683825,19.54617
06904500,train,10L,MO,"Chariton River at Novinger, MO",3537.129,86714,28,1996,2024,3537.129,3.213826,1.63777071793026,0.0652606453356423,59.74044,0.639789,0.2077901243,20.76193
06905500,train,10L,MO,"Chariton River near Prairie Hill, MO",4899.487,87412,30,1995,2024,4899.487,3.371688,1.63712802949595,0.0627820646592984,59.71231,0.6455274,0.2458139093,20.48129
06906000,train,10L,MO,"Mussel Fork near Musselfork, MO",704.5974,64718,20,2004,2024,704.5974,3.701606,1.63520227529898,0.0494752289510189,59.74329,0.5454223,0.2641955662999999,18.33551
06906150,train,10L,MO,"Long Branch Creek near Atlanta, MO",59.3595,87372,27,1996,2024,59.3595,1.496035,1.63739656556713,0.0565102636375572,59.85376,0.4778349,0.1424911041,18.12546
06906200,train,10L,MO,"East Fork Little Chariton R. nr Macon, MO",268.9155,93410,28,1997,2024,268.9155,2.253423,1.64723733148438,0.0556409044913892,59.76367,0.5146981,0.241252341,18.4957
06906300,train,10L,MO,"East Fork Little Chariton R. nr Huntsville, MO",564.9921,89229,14,1996,2010,564.9921,2.691083,1.64723733148438,0.0556409044913892,59.66029,0.5702654,0.278078417,18.0803
06906800,train,10L,MO,"Lamine River near Otterville, MO",1414.753,92919,28,1997,2024,1414.753,2.799231,1.60021490587216,0.0380645093345096,59.02553,0.7773778,0.2905630899999999,15.96221
06908000,train,10L,MO,"Blackwater River at Blue Lick, MO",2894.894,91021,28,1996,2024,2894.894,2.481675,1.6020023074502,0.0385284092151068,53.10867,0.9983307,0.1639421181,13.86627
06909500,train,10L,MO,"MONITEAU CREEK NEAR FAYETTE, MO",193.8906,52135,13,2003,2024,193.8906,3.545862,1.65145137715356,0.0425460306803804,59.53449,0.7144716,0.468333652,11.03395
06910750,train,10L,MO,"Moreau River near Jefferson City, MO",1457.401,86887,24,2001,2024,1457.401,3.38195,1.55306284151113,0.0361994616826191,59.19674,1.270946,0.25882482,15.49568
06910800,train,10L,KS,"MARAIS DES CYGNES R NR READING, KS",444.5973,94450,32,1991,2024,444.5973,2.316165,1.96205224986849,0.043179735635528,48.77173,0.3973366,0.0342775338,19.89113
06911000,train,10L,KS,"MARAIS DES CYGNES R AT MELVERN, KS",875.5425,27515,13,2008,2024,875.5425,2.170073,1.92033064094746,0.0407612320489071,50.15834,0.4216768,0.043712901836,18.62939
06911900,train,10L,KS,"DRAGOON C NR BURLINGAME, KS",293.0553,93538,34,1991,2024,293.0553,2.726023,1.8949436638755,0.041439555673464,50.50481,0.4460245,0.0587008668,19.79336
06912500,train,10L,KS,"HUNDRED AND TEN MILE C NR QUENEMO, KS",836.8893,93689,32,1992,2024,836.8893,2.446686,1.88507820829309,0.0396794115827436,50.48223,0.4648133,0.07246334484,18.52856
06913000,train,10L,KS,"MARAIS DES CYGNES R NR POMONA, KS",2727.127,93257,34,1991,2024,2727.127,2.246269,1.90203759442115,0.0382470960997842,49.75962,0.4796951,0.07123761044,17.66916
