gauge_id,gauge_name,state,camelsh_huc02,lat_gage,lng_gage,drain_sqkm_attr,outlet_in_drbc,basin_intersects_drbc,basin_within_drbc,basin_area_sqkm_geom,overlap_area_sqkm,overlap_ratio_of_basin,selected,selection_reason,forcing_archive,forcing_member,hourly2_member,train_valid_target_count,train_expected_hours,train_coverage_fraction,validation_valid_target_count,validation_expected_hours,validation_coverage_fraction,test_valid_target_count,test_expected_hours,test_coverage_fraction,area,slope,aridity,snow_fraction,soil_depth,permeability,baseflow_index,forest_fraction,FLOW_PCT_EST_VALUES,BASIN_BOUNDARY_CONFIDENCE,outside_drbc_trainable,passes_streamflow_quality_gate,train_period_eligible,validation_period_eligible,drbc_test_period_eligible
04282525,"NEW HAVEN RIVER @ BROOKSVILLE, NR MIDDLEBURY, VT",VT,02,44.061725,-73.170674,300.987,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/04282525.nc,Hourly2/04282525_hourly.nc,69385,96432,0.7195225651236105,20538,26304,0.7807937956204379,21288,26304,0.8093065693430657,300.987,14.2757,1.04521343019521,0.206273336025143,46.68274,2.132468,46.25806,0.7727656,26.95,9,True,False,False,False,False
04282650,"LITTLE OTTER CREEK AT FERRISBURG, VT.",VT,02,44.19811,-73.249012,150.8931,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/04282650.nc,Hourly2/04282650_hourly.nc,67721,96432,0.7022668823627012,19140,26304,0.7276459854014599,20029,26304,0.7614431265206812,150.8931,6.777057,1.19359470845439,0.147652487595887,51.04962,1.304093,45.65849,0.36515783999999996,30.57,9,True,False,False,False,False
04282780,"LEWIS CREEK AT NORTH FERRISBURG, VT.",VT,02,44.24922,-73.228457,198.8838,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/04282780.nc,Hourly2/04282780_hourly.nc,68736,96432,0.7127924340467895,19367,26304,0.7362758515815085,20831,26304,0.7919327858880778,198.8838,12.79185,1.0339406373542,0.209133938797931,48.00986,2.777971,45.86312,0.63672609,26.6,10,True,False,False,False,False
04282795,"LAPLATTE RIVER AT SHELBURNE FALLS, VT.",VT,02,44.370051,-73.216237,116.0802,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/04282795.nc,Hourly2/04282795_hourly.nc,69095,96432,0.7165152646424423,18531,26304,0.7044936131386861,22735,26304,0.8643172141119222,116.0802,6.741146,1.18755222516591,0.183156475673542,49.74839,1.78148,45.73553,0.42524307,26.85,10,True,False,False,False,False
04282813,"POTASH BR @ QUEEN CITY PARK RD, NR BURLINGTON, VT",VT,02,44.445883,-73.21346,17.7066,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/04282813.nc,Hourly2/04282813_hourly.nc,41478,96432,0.4301269288203086,3556,26304,0.13518856447688565,0,26304,0.0,17.7066,2.892958,1.17861629762926,0.168059507696311,55.71505,5.026365,47.69976,0.11619396,25.3,8,True,False,False,False,False
04285500,"NORTH BRANCH WINOOSKI RIVER AT WRIGHTSVILLE, VT",VT,02,44.29950278,-72.5787211,181.8963,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/04285500.nc,Hourly2/04285500_hourly.nc,80251,96432,0.8322030031524805,21791,26304,0.8284291362530414,23540,26304,0.8949209245742092,181.8963,14.68254,1.02600331556344,0.203048066876492,40.88631,1.750201,47.55072,0.9177563999999999,4.64,10,True,True,True,True,False
04286000,"WINOOSKI RIVER AT MONTPELIER, VT",VT,02,44.25644806,-72.5928875,1022.999,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/04286000.nc,Hourly2/04286000_hourly.nc,71421,96432,0.7406358885017421,19198,26304,0.7298509732360098,21317,26304,0.8104090632603407,1022.999,11.38014,1.0163251425391,0.206373901087326,47.51707,1.92334,47.62897,0.7620207000000001,6.44,10,True,True,False,False,False
04287000,"DOG RIVER AT NORTHFIELD FALLS, VT",VT,02,44.1828383,-72.64038778,198.5157,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/04287000.nc,Hourly2/04287000_hourly.nc,75330,96432,0.781172224987556,21196,26304,0.8058090024330901,23147,26304,0.8799802311435523,198.5157,15.561,1.03370951341572,0.214679547142766,43.56037,1.945826,47.51064,0.84707555,5.82,10,True,True,False,True,False
04288000,"MAD RIVER NEAR MORETOWN, VT",VT,02,44.27728028,-72.74261639,364.0464,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/04288000.nc,Hourly2/04288000_hourly.nc,67818,96432,0.7032727725236436,18313,26304,0.696205900243309,21280,26304,0.8090024330900243,364.0464,18.6249,0.965009007946208,0.210469861516615,42.02298,2.883358,46.96925,0.8689555,8.12,10,True,True,False,False,False
04288225,"W BRANCH LITTLE R ABV BINGHAM FALLS NEAR STOWE, VT",VT,02,44.52339,-72.77179,11.9169,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/04288225.nc,Hourly2/04288225_hourly.nc,80564,96432,0.8354488136718102,22134,26304,0.8414689781021898,23497,26304,0.8932861922141119,11.9169,35.65265,0.813253652268748,0.225042387985438,38.97163,2.678095,48.0,0.79231179,,9,True,False,False,False,False
04288230,"RANCH BROOK AT RANCH CAMP, NEAR STOWE, VT",VT,02,44.503941,-72.781788,9.9162,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/04288230.nc,Hourly2/04288230_hourly.nc,72676,96432,0.7536502405840385,21979,26304,0.8355763381995134,23212,26304,0.8824513381995134,9.9162,27.46734,0.872908072595396,0.258111709846712,40.0518,2.654667,48.10801,0.9560718,19.11,10,True,False,False,False,False
04289000,"LITTLE RIVER NEAR WATERBURY, VT",VT,02,44.37005556,-72.76928528,286.8759,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/04289000.nc,Hourly2/04289000_hourly.nc,86049,96432,0.8923282727725237,26083,26304,0.9915982360097324,25627,26304,0.9742624695863747,286.8759,18.43834,0.93337055652085,0.219905021452,43.86197,3.137855,49.01223,0.8436208999999999,2.83,10,True,True,True,True,False
04290335,"ALLEN BROOK AT VT 2A, NEAR ESSEX JUNCTION, VT",VT,02,44.461717,-73.112626,25.5078,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/04290335.nc,Hourly2/04290335_hourly.nc,21257,96432,0.22043512526962003,18621,26304,0.7079151459854015,0,26304,0.0,25.5078,5.179367,1.17861629762926,0.168059507696311,49.74536,1.976269,45.77578,0.39933663,21.42,10,True,False,False,False,False
04290500,"WINOOSKI RIVER NEAR ESSEX JUNCTION, VT",VT,02,44.47893867,-73.1387381,2625.0,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/04290500.nc,Hourly2/04290500_hourly.nc,75524,96432,0.7831840053094409,19751,26304,0.7508743917274939,21854,26304,0.8308242092457421,2625.0,15.14683,0.990150289360274,0.21040802525979,45.52646,2.44304,47.48457,0.8094121,5.07,9,True,True,False,False,False
04292000,"LAMOILLE RIVER AT JOHNSON, VT",VT,02,44.6228286,-72.6762308,815.2605,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/04292000.nc,Hourly2/04292000_hourly.nc,69234,96432,0.7179566948730712,19776,26304,0.7518248175182481,21949,26304,0.8344358272506083,815.2605,9.958837,0.963090351789834,0.211822708812336,47.84328,2.853117,46.84978,0.772546,7.16,10,True,True,False,False,False
04292770,"STEVENS BROOK AT LEMNAH DRIVE, AT ST ALBANS, VT",VT,02,44.805601,-73.087915,3.3246,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/04292770.nc,Hourly2/04292770_hourly.nc,21813,96432,0.2262008461921354,5406,26304,0.20552007299270073,0,26304,0.0,3.3246,7.948328,1.1498078101236,0.164005763701467,45.7972,2.424419,46.0,0.4201407,27.3,7,True,False,False,False,False
04292810,"JEWETT BROOK AT VT 38, NEAR ST. ALBANS, VT",VT,02,44.85611,-73.15083,12.2679,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/04292810.nc,Hourly2/04292810_hourly.nc,14300,96432,0.1482910237265638,21246,26304,0.8077098540145985,21041,26304,0.7999163625304136,12.2679,0.4411765,1.1498078101236,0.164005763701467,52.89051,1.840439,46.4156,0.0338933279,27.1232876712329,6,True,False,False,False,False
04296000,"BLACK RIVER AT COVENTRY, VT",VT,01,44.86893639,-72.2701042,302.1894,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/04296000.nc,Hourly2/04296000_hourly.nc,68951,96432,0.7150219844035175,22178,26304,0.8431417274939172,23040,26304,0.8759124087591241,302.1894,9.765504,0.992444477775053,0.207311752510096,52.13779,3.878592,45.39316,0.6876724,10.07,8,True,True,False,True,False
04296500,"CLYDE RIVER AT NEWPORT, VT",VT,01,44.9403244,-72.1892683,375.0174,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/04296500.nc,Hourly2/04296500_hourly.nc,84642,96432,0.8777376804380289,25325,26304,0.9627813260340633,22472,26304,0.8543187347931873,375.0174,8.888477,0.946035367043112,0.218677823500801,51.17962,3.8438,46.37859,0.6963517,1.46,9,True,True,True,True,False
05014300,Swiftcurrent Cr ab Swiftcurrent Lk at Many Glacier,MT,10U,48.795256,-113.680112,40.3389,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/05014300.nc,Hourly2/05014300_hourly.nc,31757,96432,0.32932014269122284,14868,26304,0.5652372262773723,15311,26304,0.5820787712895377,40.3389,54.70005,0.738836076909202,0.555493714500722,47.84405,2.188164,67.09679,0.35708709,7.17,7,True,True,False,False,False
05014500,Swiftcurrent Creek at Many Glacier MT,MT,10U,48.7991453,-113.6567764,79.7283,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/05014500.nc,Hourly2/05014500_hourly.nc,94863,96432,0.9837294673967147,25817,26304,0.981485705596107,25824,26304,0.9817518248175182,79.7283,53.32538,0.738836076909202,0.555493714500722,47.86956,2.488976,66.89886,0.37171366399999994,1.20193142738041,10,True,True,True,True,False
05017500,St. Mary River near Babb MT,MT,10U,48.833315,-113.41982,711.1539,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/05017500.nc,Hourly2/05017500_hourly.nc,94032,96432,0.9751119960179193,26280,26304,0.9990875912408759,26304,26304,1.0,711.1539,38.08987,0.946243593252224,0.492330392479419,51.17736,1.826768,67.50285,0.52920446,0.85,9,True,True,True,True,False
05030500,"OTTER TAIL RIVER NEAR ELIZABETH, MN",MN,09,46.369404,-96.017556,2913.985,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/05030500.nc,Hourly2/05030500_hourly.nc,74654,96432,0.7741621038659366,21624,26304,0.8220802919708029,20712,26304,0.7874087591240876,2913.985,1.583755,2.05172687059615,0.124946336898889,60.0,6.391733,64.53443,0.3362493347,13.22,7,True,True,False,True,False
05046000,"OTTER TAIL RIVER BL ORWELL D NR FERGUS FALLS, MN",MN,09,46.20968194,-96.18506139,4501.151,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/05046000.nc,Hourly2/05046000_hourly.nc,95269,96432,0.98793968807035,25333,26304,0.9630854622871047,25716,26304,0.9776459854014599,4501.151,1.810185,2.1306587113324,0.124920591060957,60.0,5.921704,62.61617,0.2993590357,0.36,9,True,True,True,True,False
05049000,"MUSTINKA RIVER ABOVE WHEATON, MN",MN,09,45.82079,-96.49062,2111.396,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/05049000.nc,Hourly2/05049000_hourly.nc,0,96432,0.0,0,26304,0.0,0,26304,0.0,2111.396,0.3216574,2.45247527152802,0.113948861423079,60.0,0.9979609,40.70234,0.0076253328499999995,0.0831632267331972,9,True,True,False,False,False
05050000,"BOIS DE SIOUX RIVER NEAR WHITE ROCK, SD",MN,09,45.86246028,-96.57395806,3127.124,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/05050000.nc,Hourly2/05050000_hourly.nc,62077,96432,0.6437385929981749,17935,26304,0.6818354622871047,18290,26304,0.695331508515815,3127.124,0.4088351,2.44566077862204,0.117758257294857,60.0,1.049527,38.62953,0.008848834,5.07,8,True,True,False,False,False
05051300,"BOIS DE SIOUX RIVER NEAR DORAN, MN",MN,09,46.152181,-96.579239,4021.727,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/05051300.nc,Hourly2/05051300_hourly.nc,61690,96432,0.6397254023560643,14232,26304,0.541058394160584,15697,26304,0.5967533454987834,4021.727,0.4149926,2.43810847653677,0.118070510484261,59.98309,1.2979,37.95534,0.008469478209999999,35.44,5,True,False,False,False,False
05051500,"RED RIVER OF THE NORTH AT WAHPETON, ND",MN,09,46.26523673,-96.59479581,9602.121,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/05051500.nc,Hourly2/05051500_hourly.nc,64887,96432,0.6728782976605276,16715,26304,0.6354546836982968,17631,26304,0.6702782846715328,9602.121,1.034156,2.2939513417496,0.120321673670965,59.99275,3.381972,50.13929,0.14433020689999998,10.49,6,True,False,False,False,False
05051522,"RED RIVER OF THE NORTH AT HICKSON, ND",ND,09,46.65968548,-96.79591545,10815.01,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/05051522.nc,Hourly2/05051522_hourly.nc,64192,96432,0.6656711465073835,16371,26304,0.6223768248175182,17353,26304,0.6597095498783455,10815.01,0.9609451,2.30924452580016,0.119494786604503,59.99218,3.153817,49.81887,0.1289606297,18.95,8,True,False,False,False,False
05051600,"WILD RICE RIVER NR RUTLAND, ND",ND,09,46.02218554,-97.51148498,1269.164,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/05051600.nc,Hourly2/05051600_hourly.nc,43403,96432,0.4500891820142691,12307,26304,0.46787560827250607,13578,26304,0.5161952554744526,1269.164,0.6376753,2.39431548989548,0.130440112936556,59.93103,3.775315,32.14794,0.00785076,3.84,6,True,False,False,False,False
05052500,"ANTELOPE CREEK AT DWIGHT, ND",ND,09,46.311348,-96.734522,727.5051,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/05052500.nc,Hourly2/05052500_hourly.nc,34357,96432,0.35628214700514355,10726,26304,0.4077706812652068,13628,26304,0.5180961070559611,727.5051,0.06803685,2.43068359289355,0.120732219417484,60.0,3.697399,36.64488,0.012383420499999999,17.02,7,True,False,False,False,False
05053000,"WILD RICE RIVER NR ABERCROMBIE, ND",ND,09,46.46801679,-96.78369074,5414.643,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/05053000.nc,Hourly2/05053000_hourly.nc,62417,96432,0.6472643935623029,16031,26304,0.6094510340632603,20038,26304,0.7617852798053528,5414.643,0.5201679,2.41056935134515,0.125358007228049,59.9804,3.070469,33.67988,0.01186171042,8.11,8,True,True,False,False,False
05054000,"RED RIVER OF THE NORTH AT FARGO, ND",ND,09,46.86107501,-96.7836924,17195.91,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/05054000.nc,Hourly2/05054000_hourly.nc,64639,96432,0.670306537249046,16582,26304,0.6303984184914841,18382,26304,0.6988290754257908,17195.91,0.770332,2.34578561690089,0.121775527332475,59.98974,3.04126,44.34734,0.08528154787,5.62,9,True,True,False,False,False
05054500,"SHEYENNE RIVER ABOVE HARVEY, ND",ND,09,47.70277752,-99.94901452,1170.561,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/05054500.nc,Hourly2/05054500_hourly.nc,58985,96432,0.6116745478679276,15262,26304,0.5802159367396593,15151,26304,0.5759960462287105,1170.561,1.543444,3.11181151770759,0.140999269507853,59.89573,1.775531,24.47395,0.0007765509850000001,16.49,6,True,False,False,False,False
05055300,"SHEYENNE R AB DEVILS LK STATE OUTLET NR FLORA, ND",ND,09,47.907783,-99.416242,3955.045,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/05055300.nc,Hourly2/05055300_hourly.nc,29809,96432,0.30911937945910073,14277,26304,0.5427691605839416,16415,26304,0.6240495742092458,3955.045,1.246253,2.96567480184464,0.121552896233916,59.96901,2.728718,24.54598,0.00120696491,45.33,6,True,False,False,False,False
05055400,"SHEYENNE R BL DEVILS LK STATE OUTLET NR BREMEN, ND",ND,09,47.821389,-99.276516,4184.39,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/05055400.nc,Hourly2/05055400_hourly.nc,30089,96432,0.3120229799236768,15289,26304,0.5812423965936739,15860,26304,0.6029501216545012,4184.39,1.243913,2.95507203376801,0.118186388036282,59.96054,2.707842,24.52369,0.00120189537,18.58,6,True,False,False,False,False
05056000,"SHEYENNE RIVER NR WARWICK, ND",ND,09,47.80555344,-98.71621718,4862.024,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/05056000.nc,Hourly2/05056000_hourly.nc,71769,96432,0.7442446490791439,18754,26304,0.7129714111922141,20950,26304,0.7964568126520681,4862.024,1.408207,2.94373564256118,0.120127302578837,59.54874,2.806566,24.59551,0.0023158902,6.01,6,True,False,False,False,False
05056100,"MAUVAIS COULEE NR CANDO, ND",ND,09,48.44805881,-99.1026354,1164.104,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/05056100.nc,Hourly2/05056100_hourly.nc,39284,96432,0.4073751451800232,385,26304,0.014636557177615571,2,26304,7.603406326034063e-05,1164.104,0.4515131,2.76713206904596,0.121571193557152,60.0,2.61928,20.38996,0.021209190200000002,6.35,6,True,False,False,False,False
05056200,"EDMORE COULEE NR EDMORE, ND",ND,09,48.33667157,-98.66039581,1151.699,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/05056200.nc,Hourly2/05056200_hourly.nc,43132,96432,0.44727891156462585,12337,26304,0.4690161192214112,12660,26304,0.4812956204379562,1151.699,0.333533,2.71561341455913,0.116706756479142,60.0,1.01226,19.20147,0.0010072941,6.12,5,True,False,False,False,False
05057000,"SHEYENNE RIVER NR COOPERSTOWN, ND",ND,09,47.43277097,-98.02759541,7582.457,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/05057000.nc,Hourly2/05057000_hourly.nc,62514,96432,0.6482702837232454,16296,26304,0.6195255474452555,18733,26304,0.7121730535279805,7582.457,1.324867,2.82479385166594,0.116629985424861,59.03628,2.940853,24.32585,0.0040559279999999994,10.15,3,True,False,False,False,False
05057200,"BALDHILL CREEK NR DAZEY, ND",ND,09,47.22915623,-98.12481891,1897.332,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/05057200.nc,Hourly2/05057200_hourly.nc,63450,96432,0.6579766052762569,17758,26304,0.6751064476885644,18037,26304,0.6857131995133819,1897.332,0.480447,2.79659533154376,0.110510184000636,60.0,2.991727,24.38933,0.0035372295,12.56,7,True,True,False,False,False
05058000,"SHEYENNE RIVER BELOW BALDHILL DAM, ND",ND,09,47.03387183,-98.08370769,10296.64,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/05058000.nc,Hourly2/05058000_hourly.nc,94109,96432,0.9759104861456778,25522,26304,0.9702706812652068,25733,26304,0.9782922749391727,10296.64,1.170564,2.81517157600169,0.114103645922504,59.21304,2.834946,24.36614,0.00452638058,2.48,4,True,False,False,False,False
05058500,"SHEYENNE RIVER AT VALLEY CITY, N. DAK.",ND,09,46.91386856,-98.00871006,10476.37,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/05058500.nc,Hourly2/05058500_hourly.nc,27182,96432,0.28187738510038163,24,26304,0.0009124087591240876,0,26304,0.0,10476.37,1.185719,2.83494491756503,0.114938148131741,59.21933,2.627203,24.63069,0.0047503579,0.04,4,True,False,False,False,False
05058700,"SHEYENNE RIVER AT LISBON, ND",ND,09,46.44691231,-97.6792652,11635.5,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/05058700.nc,Hourly2/05058700_hourly.nc,39081,96432,0.40527003484320556,16920,26304,0.6432481751824818,17237,26304,0.6552995742092458,11635.5,1.246319,2.8051909358696,0.115832142844613,59.28557,2.536553,25.00818,0.0058361151,10.37,4,True,False,False,False,False
05059000,"SHEYENNE RIVER NEAR KINDRED, ND",ND,09,46.63163288,-97.00064296,12965.68,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/05059000.nc,Hourly2/05059000_hourly.nc,59246,96432,0.614381118300979,16054,26304,0.6103254257907542,17668,26304,0.6716849148418491,12965.68,1.19795,2.7678849702645,0.117255526506633,59.35883,2.902249,25.88081,0.007970983499999999,12.34,4,True,False,False,False,False
05059600,"MAPLE RIVER NR HOPE, ND",ND,09,47.324989,-97.790654,53.3142,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/05059600.nc,Hourly2/05059600_hourly.nc,34738,96432,0.3602331176372988,9864,26304,0.375,12132,26304,0.4612226277372263,53.3142,0.7998875,2.60004212174321,0.116428282254415,60.0,1.066204,22.46496,0.004068334,7.06,9,True,True,False,False,False
05059700,"MAPLE RIVER NR ENDERLIN, ND",ND,09,46.62163882,-97.57398515,2145.448,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/05059700.nc,Hourly2/05059700_hourly.nc,65370,96432,0.6778870084619214,20173,26304,0.7669175790754258,21806,26304,0.8289993917274939,2145.448,0.5354738,2.5831353418729,0.11447075698652,60.0,1.126498,26.38277,0.007126572100000001,11.56,8,True,True,False,False,False
05059715,"MAPLE RIVER ABOVE MAPLE RIVER DAM NR SHELDON, ND",ND,09,46.68664,-97.468983,2333.65,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/05059715.nc,Hourly2/05059715_hourly.nc,6287,96432,0.06519620043139207,4342,26304,0.16506995133819952,1175,26304,0.04467001216545012,2333.65,0.5526544,2.58608785756791,0.114493188067187,59.99154,1.160221,26.60065,0.007223835,3.64,6,True,False,False,False,False
05060000,"MAPLE RIVER NR MAPLETON, ND",ND,09,46.8660826,-97.106477,3781.124,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/05060000.nc,Hourly2/05060000_hourly.nc,36705,96432,0.38063091090094575,11855,26304,0.4506919099756691,12982,26304,0.49353710462287104,3781.124,0.4322208,2.54988006240131,0.11694951177065,59.95639,1.659434,27.41787,0.0092555815,6.56,8,True,True,False,False,False
05060100,"MAPLE RIVER BL MAPLETON, ND",ND,09,46.905249,-97.052587,3803.821,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/05060100.nc,Hourly2/05060100_hourly.nc,57581,96432,0.5971150655384105,14806,26304,0.5628801703163017,19409,26304,0.7378725669099757,3803.821,0.4302427,2.54988006240131,0.11694951177065,59.95665,1.653214,27.44399,0.0092244878,18.95,8,True,False,False,False,False
05060500,"RUSH RIVER AT AMENIA, ND",ND,09,47.0166413,-97.21425403,251.1891,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/05060500.nc,Hourly2/05060500_hourly.nc,56325,96432,0.584090343454455,12529,26304,0.47631538929440387,8059,26304,0.30637925790754256,251.1891,0.4484269,2.48050371781441,0.117721376087295,59.63693,2.845217,26.20783,0.0131315434,11.44,6,True,False,False,False,False
05061000,"BUFFALO RIVER NEAR HAWLEY, MN",MN,09,46.84995972,-96.32950944,924.6267,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/05061000.nc,Hourly2/05061000_hourly.nc,65653,96432,0.680821718931475,16464,26304,0.6259124087591241,18529,26304,0.7044175790754258,924.6267,1.502834,2.22687656331223,0.12408059403803,60.0,2.130966,57.56775,0.2046112064,7.74,6,True,False,False,False,False
05061500,"SOUTH BRANCH BUFFALO RIVER AT SABIN, MN",MN,09,46.77218417,-96.62813167,1232.664,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/05061500.nc,Hourly2/05061500_hourly.nc,61335,96432,0.6360440517670483,14540,26304,0.5527676399026764,17579,26304,0.668301399026764,1232.664,0.9806174,2.29311834081748,0.124230988997374,60.0,4.135536,50.272,0.06596759035,9.04,7,True,True,False,False,False
05062000,"BUFFALO RIVER NEAR DILWORTH, MN",MN,09,46.96107361,-96.661465,2502.677,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/05062000.nc,Hourly2/05062000_hourly.nc,60174,96432,0.6240044798407167,13151,26304,0.49996198296836986,17150,26304,0.651992092457421,2502.677,1.094839,2.27062191308683,0.125050167159002,60.0,3.594368,52.54961,0.11114583310000001,8.68,9,True,True,False,False,False
05062500,"WILD RICE RIVER AT TWIN VALLEY, MN",MN,09,47.26662917,-96.24478028,2407.047,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/05062500.nc,Hourly2/05062500_hourly.nc,55709,96432,0.5777024224323876,15463,26304,0.5878573600973236,16879,26304,0.6416894768856448,2407.047,1.302685,2.27491738976983,0.132072768640274,60.0,2.664556,55.99825,0.36920037267,9.55,8,True,True,False,False,False
05063398,"S. BR. WILD RICE RIVER AT CO. RD. 27 NR FELTON, MN",MN,09,47.113333,-96.385833,469.8207,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/05063398.nc,Hourly2/05063398_hourly.nc,35061,96432,0.3635826281732205,16841,26304,0.6402448296836983,8825,26304,0.33550030413625304,469.8207,0.4439997,2.28678692698499,0.127130816387393,60.0,2.753776,51.95538,0.034764756,36.29,7,True,False,False,False,False
05064000,"WILD RICE RIVER AT HENDRUM, MN",MN,09,47.26802722,-96.79757833,4233.705,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/05064000.nc,Hourly2/05064000_hourly.nc,56932,96432,0.5903849344615895,8519,26304,0.3238670924574209,14832,26304,0.5638686131386861,4233.705,0.8487403,2.28998978659963,0.130198260097877,60.0,3.113002,51.63822,0.2201412703,7.18,7,True,True,False,False,False
05065500,"GOOSE RIVER NEAR PORTLAND, ND",ND,09,47.53887579,-97.45592408,1344.99,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/05065500.nc,Hourly2/05065500_hourly.nc,4680,96432,0.048531607765057244,12621,26304,0.4798129562043796,12980,26304,0.4934610705596107,1344.99,0.6340131,2.51068286019787,0.122067161042512,59.96636,1.509375,23.81717,0.013797206,0.0,9,True,True,False,False,False
