split,gauge_id,gauge_name,state,camelsh_huc02,lat_gage,lng_gage,area,forcing_archive,forcing_member,hourly2_member,train_valid_target_count,train_expected_hours,train_coverage_fraction,validation_valid_target_count,validation_expected_hours,validation_coverage_fraction,test_valid_target_count,test_expected_hours,test_coverage_fraction,FLOW_PCT_EST_VALUES,BASIN_BOUNDARY_CONFIDENCE,sampling_seed,stratum_source_count,stratum_selected_count,slope,aridity,snow_fraction,soil_depth,permeability,forest_fraction,baseflow_index
train,05593900,"EAST FORK SHOAL CREEK NEAR COFFEEN, IL",IL,07,39.14893485,-89.35230484,145.4472,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/05593900.nc,Hourly2/05593900_hourly.nc,82474,96432,0.8552555168408827,22142,26304,0.8417731143552312,22861,26304,0.8691073600973236,5.35,9,20261526.0,205.0,20.0,0.8174756,1.57879669179417,0.0441157579883755,60.0,0.5465369,0.09745804469,14.59311
train,06043500,Gallatin River near Gallatin Gateway MT,MT,10U,45.4974286,-111.2705108,2120.42,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/06043500.nc,Hourly2/06043500_hourly.nc,95210,96432,0.9873278579724573,25149,26304,0.9560903284671532,25073,26304,0.9532010340632603,1.0,10,20261530.0,52.0,6.0,28.15137,1.36813808661527,0.496239538327047,51.75965,2.480564,0.6379897759,77.40414
train,06191500,Yellowstone River at Corwin Springs MT,MT,10U,45.1118797,-110.7943814,6783.593,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/06191500.nc,Hourly2/06191500_hourly.nc,92424,96432,0.9584370333499254,25169,26304,0.9568506690997567,25574,26304,0.9722475669099757,1.18,9,20261530.0,52.0,6.0,21.22454,1.51904848444223,0.524291404968428,48.08558,3.513257,0.4044177181,74.27758
train,06200000,Boulder River at Big Timber MT,MT,10U,45.8341061,-109.9387978,1363.8,timeseries,Data/CAMELSH/timeseries/06200000.nc,Hourly2/06200000_hourly.nc,77453,96432,0.8031877385100381,22264,26304,0.8464111922141119,23461,26304,0.8919175790754258,6.46,10,20261530.0,52.0,6.0,31.98752,1.60931662357177,0.436353648943916,46.82108,3.824447,0.5341684232,68.77123
train,06298000,"TONGUE RIVER NEAR DAYTON, WY",WY,10U,44.84941233,-107.30452531,533.6174,timeseries,Data/CAMELSH/timeseries/06298000.nc,Hourly2/06298000_hourly.nc,88129,96432,0.9138978762236601,24479,26304,0.9306189172749392,25482,26304,0.96875,0.41,10,20261530.0,52.0,6.0,16.77829,1.62932031206154,0.498126765377954,32.36521,2.312323,0.605535029,65.7035
train,06408700,RHOADS FORK NEAR ROCHFORD SD,SD,10U,44.13664933,-103.8585355,20.7954,timeseries,Data/CAMELSH/timeseries/06408700.nc,Hourly2/06408700_hourly.nc,92985,96432,0.9642546042807367,26250,26304,0.9979470802919708,26206,26304,0.9962743309002433,4.9,10,20261530.0,52.0,6.0,13.16087,2.07693348595263,0.259376162501407,51.875,1.0055,0.9490175399999999,80.62196
train,06450500,LITTLE WHITE R BELOW WHITE RIVER SD,SD,10U,43.60138549,-100.74986078,4111.272,timeseries,Data/CAMELSH/timeseries/06450500.nc,Hourly2/06450500_hourly.nc,83631,96432,0.8672536087605774,15738,26304,0.5983120437956204,18184,26304,0.691301703163017,10.93,9,20261530.0,52.0,6.0,3.183159,3.39171843158152,0.0980528758696492,45.72159,6.381248,0.031044339,68.10995
train,06652000,"NORTH PLATTE RIVER AT ORIN, WY",WY,10L,42.65249599,-105.15914341,39195.63,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/06652000.nc,Hourly2/06652000_hourly.nc,78763,96432,0.8167724406835906,22317,26304,0.8484260948905109,21109,26304,0.8025015206812652,1.94,10,20261529.0,134.0,13.0,7.564137,3.55195393323715,0.326055455273607,45.58465,3.3157,0.1367927298,53.51836
train,06799100,"NORTH FORK ELKHORN RIVER NEAR PIERCE, NEBR.",NE,10L,42.14843889,-97.47857222,1836.301,timeseries,Data/CAMELSH/timeseries/06799100.nc,Hourly2/06799100_hourly.nc,77454,96432,0.8031981085116974,20722,26304,0.7877889294403893,19334,26304,0.7350212895377128,7.09,10,20261529.0,134.0,13.0,1.60681,2.41417888753791,0.0898589172509574,59.90668,6.100559,0.01835386,59.94899
train,06803080,"Salt Creek at Pioneers Boulevard at Lincoln, Nebr.",NE,10L,40.770278,-96.718889,571.8834,timeseries,Data/CAMELSH/timeseries/06803080.nc,Hourly2/06803080_hourly.nc,83835,96432,0.8693690890990543,18933,26304,0.7197764598540146,19797,26304,0.7526231751824818,8.4,10,20261529.0,134.0,13.0,2.527142,2.33426413238816,0.0595041064709457,60.0,0.449279,0.07191553490000001,31.44748
train,06821190,"Platte River at Sharps Station, MO",MO,10L,39.40097222,-94.72681944,6178.813,timeseries,Data/CAMELSH/timeseries/06821190.nc,Hourly2/06821190_hourly.nc,88725,96432,0.9200783972125436,25032,26304,0.9516423357664233,25761,26304,0.9793567518248175,1.55,9,20261529.0,134.0,13.0,2.965385,1.77438961161427,0.0530400562025665,59.61638,0.7942638,0.0971905731,20.33989
train,06836500,"DRIFTWOOD CREEK NEAR MC COOK, NEBR.",NE,10L,40.14583655,-100.67320835,935.0073,timeseries,Data/CAMELSH/timeseries/06836500.nc,Hourly2/06836500_hourly.nc,88336,96432,0.9160444665671147,19930,26304,0.7576794403892944,20507,26304,0.7796152676399026,1.33,9,20261529.0,134.0,13.0,3.027962,3.644842156353,0.0637860453207103,59.86927,1.300194,0.000665128456,51.09745
train,06847900,"PRAIRIE DOG C AB KEITH SEBELIUS LAKE, KS",KS,10L,39.76984922,-100.10077916,1536.188,timeseries,Data/CAMELSH/timeseries/06847900.nc,Hourly2/06847900_hourly.nc,86324,96432,0.8951800232288037,25015,26304,0.9509960462287105,25075,26304,0.9532770681265207,3.31,10,20261529.0,134.0,13.0,1.724141,3.65059623491955,0.0575772484964387,59.74623,1.362107,0.00056887586,34.86409
train,06872500,"NF SOLOMON R AT PORTIS, KS",KS,10L,39.5550969,-98.69232475,6217.065,timeseries,Data/CAMELSH/timeseries/06872500.nc,Hourly2/06872500_hourly.nc,84639,96432,0.8777065704330512,22438,26304,0.8530261557177615,22330,26304,0.8489203163017032,3.99,8,20261529.0,134.0,13.0,2.334342,3.24080672159435,0.0520356782865471,58.12994,1.344875,0.006373618443,36.76012
train,06888500,"MILL C NR PAXICO, KS",KS,10L,39.06265453,-96.15025179,842.346,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/06888500.nc,Hourly2/06888500_hourly.nc,90688,96432,0.9404347104695536,25701,26304,0.9770757299270073,25670,26304,0.975897201946472,0.97,9,20261529.0,134.0,13.0,4.607653,2.00136622560063,0.0411390623138267,41.26837,0.5067068,0.0410667304,24.2487
train,06917000,"L OSAGE R AT FULTON, KS",KS,10L,38.01896828,-94.71366829,765.7839,timeseries,Data/CAMELSH/timeseries/06917000.nc,Hourly2/06917000_hourly.nc,92753,96432,0.9618487638958022,25651,26304,0.9751748783454988,25460,26304,0.9679136253041363,0.93,8,20261529.0,134.0,13.0,2.151737,1.606043153925,0.0325189150511687,47.47359,0.7270377,0.20234443113,12.32755
train,06930000,"BIG PINEY RIVER NR BIG PINEY, MO",MO,10L,37.66563611,-92.04991389,1426.903,timeseries,Data/CAMELSH/timeseries/06930000.nc,Hourly2/06930000_hourly.nc,93429,96432,0.9688588850174216,26259,26304,0.9982892335766423,25971,26304,0.9873403284671532,0.03,10,20261529.0,134.0,13.0,5.953876,1.39417702982453,0.0341184861485948,52.11396,1.757906,0.64297729,30.96004
train,06930060,"Big Piney below Ft. Leonard Wood, MO",MO,10L,37.76025,-92.057972,1535.818,timeseries,Data/CAMELSH/timeseries/06930060.nc,Hourly2/06930060_hourly.nc,93252,96432,0.9670233947237431,26029,26304,0.9895453163017032,26274,26304,0.9988594890510949,0.26,10,20261529.0,134.0,13.0,6.045011,1.39814306816112,0.0337085034097618,52.48243,1.758226,0.65629987,30.75015
train,06935755,"Bonhomme Creek near Ellisville, MO",MO,10L,38.609806,-90.672417,11.8683,timeseries,Data/CAMELSH/timeseries/06935755.nc,Hourly2/06935755_hourly.nc,87081,96432,0.9030301144848183,26298,26304,0.999771897810219,25766,26304,0.9795468369829684,3.14,9,20261529.0,134.0,13.0,5.054576,1.58356232166323,0.0430847051178974,59.6519,1.298925,0.5574429321000001,25.0
train,06935770,"Bonhomme Creek near Clarkson Valley, MO",MO,10L,38.657833,-90.619167,30.7701,timeseries,Data/CAMELSH/timeseries/06935770.nc,Hourly2/06935770_hourly.nc,85173,96432,0.8832441513190642,23247,26304,0.8837819343065694,25904,26304,0.9847931873479319,8.77,8,20261529.0,134.0,13.0,5.68886,1.58356232166323,0.0430847051178974,59.68145,1.299585,0.602854749,24.74126
train,07010030,"River Des Peres Trib. at Pagedale, MO",MO,07,38.676889,-90.314833,5.1138,timeseries,Data/CAMELSH/timeseries/07010030.nc,Hourly2/07010030_hourly.nc,86838,96432,0.9005102040816326,22554,26304,0.8574361313868614,25908,26304,0.9849452554744526,4.95,9,20261526.0,205.0,20.0,3.042885,1.62771992839997,0.038207011801062,26.5,0.976,0.0851812768,20.3196
train,07049000,"War Eagle Creek near Hindsville, AR",AR,11,36.20007504,-93.85519548,690.1732,timeseries,Data/CAMELSH/timeseries/07049000.nc,Hourly2/07049000_hourly.nc,93578,96432,0.9704040152646425,25081,26304,0.9535051703163017,25790,26304,0.9804592457420924,0.8,8,20261531.0,223.0,21.0,10.46017,1.53813247593987,0.0215181034925959,46.12654,1.916076,0.579655256,31.06727
train,07060710,"North Sylamore Creek near Fifty Six, AR",AR,11,35.99535053,-92.21265464,150.0277,timeseries,Data/CAMELSH/timeseries/07060710.nc,Hourly2/07060710_hourly.nc,94107,96432,0.9758897461423593,25380,26304,0.9648722627737226,26085,26304,0.9916742700729927,1.5,10,20261531.0,223.0,21.0,13.7296,1.61999296559721,0.0247686742465095,52.82763,1.759925,0.95250467,35.00949
train,07061900,"Logan Creek at Ellington, MO",MO,11,37.247472,-90.965472,360.1701,timeseries,Data/CAMELSH/timeseries/07061900.nc,Hourly2/07061900_hourly.nc,91684,96432,0.9507632321221171,26100,26304,0.9922445255474452,18041,26304,0.6858652676399026,1.59,10,20261531.0,223.0,21.0,7.109049,1.45938891970271,0.0253932639796336,56.96716,1.816083,0.85367417,41.1879
train,07064000,"Black River near Corning, AR",AR,11,36.40200525,-90.5414989,4519.112,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/07064000.nc,Hourly2/07064000_hourly.nc,93856,96432,0.9732868757259001,26034,26304,0.9897354014598541,26240,26304,0.9975669099756691,0.46,9,20261531.0,223.0,21.0,6.696187,1.4435811156207,0.0268991182940059,57.53497,1.827861,0.6956622299999999,39.76118
train,07119500,"APISHAPA RIVER NEAR FOWLER, CO.",CO,11,38.09111742,-103.98162573,2775.189,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/07119500.nc,Hourly2/07119500_hourly.nc,89534,96432,0.9284677285548366,24221,26304,0.9208105231143552,26212,26304,0.9965024330900243,1.26,9,20261531.0,223.0,21.0,5.363441,4.78190999531471,0.0954924108651902,43.48896,1.511948,0.112688875,31.26896
train,07121500,"TIMPAS CREEK AT MOUTH NEAR SWINK, CO.",CO,11,38.0030644,-103.65605875,1302.656,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/07121500.nc,Hourly2/07121500_hourly.nc,95985,96432,0.9953646092583375,25522,26304,0.9702706812652068,21406,26304,0.8137925790754258,0.25,10,20261531.0,223.0,21.0,2.466134,5.9527297784212,0.062459013959209,42.85265,1.216794,0.004685656,24.68392
train,07144100,"L ARKANSAS R NR SEDGWICK, KS",KS,11,37.883067,-97.424486,3200.356,timeseries,Data/CAMELSH/timeseries/07144100.nc,Hourly2/07144100_hourly.nc,91600,96432,0.9498921519827443,25819,26304,0.9815617396593674,24187,26304,0.9195179440389294,4.96,9,20261531.0,223.0,21.0,0.4663384,2.53712545901619,0.0402643515116837,59.32768,1.902817,0.02681954362,25.33762
train,07152000,"Chikaskia River near Blackwell, OK",OK,11,36.8114211,-97.277265,4855.722,timeseries,Data/CAMELSH/timeseries/07152000.nc,Hourly2/07152000_hourly.nc,90203,96432,0.9354052596648416,23558,26304,0.8956052311435523,16987,26304,0.6457953163017032,1.61,10,20261531.0,223.0,21.0,0.8463569,2.47264117366533,0.0297417186981743,58.05331,1.805471,0.015212836882000001,34.42012
train,07154500,"Cimarron River near Kenton, OK",OK,11,36.92668694,-102.9590956,3126.251,timeseries,Data/CAMELSH/timeseries/07154500.nc,Hourly2/07154500_hourly.nc,92975,96432,0.9641509042641447,25587,26304,0.9727417883211679,22805,26304,0.8669784063260341,1.43,8,20261531.0,223.0,21.0,8.689028,4.76398127569236,0.0568105589071453,38.78766,2.048742,0.217145459,16.92547
train,07171000,"Verdigris River near Lenapah, OK",OK,11,36.8511961,-95.586088,9284.685,timeseries,Data/CAMELSH/timeseries/07171000.nc,Hourly2/07171000_hourly.nc,89321,96432,0.9262589182014269,24580,26304,0.9344586374695864,21680,26304,0.8242092457420924,1.4,10,20261531.0,223.0,21.0,2.486706,1.88385297216117,0.0265391085182978,42.23182,0.7341579,0.08862698568,16.90275
train,07174400,"Caney River above Coon Creek at Bartlesville, OK",OK,11,36.75564417,-95.9722064,3548.932,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/07174400.nc,Hourly2/07174400_hourly.nc,88556,96432,0.9183258669321387,23028,26304,0.8754562043795621,21899,26304,0.8325349756690997,3.32,10,20261531.0,223.0,21.0,3.608033,1.96109434802913,0.0223857719320572,37.87915,0.9671299,0.1468098217,14.65429
train,07176500,"Bird Creek at Avant, OK",OK,11,36.48675444,-96.0641633,953.1234,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/07176500.nc,Hourly2/07176500_hourly.nc,93131,96432,0.96576862452298,25331,26304,0.9630094282238443,25502,26304,0.9695103406326034,0.45,10,20261531.0,223.0,21.0,4.054285,1.96062335794868,0.0219938435542669,34.54248,1.516958,0.27576183614,11.94325
train,07178000,"Bird Creek near Owasso, OK",OK,11,36.2487053,-95.8686019,2629.875,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/07178000.nc,Hourly2/07178000_hourly.nc,93660,96432,0.9712543554006968,23859,26304,0.9070483576642335,24772,26304,0.941757907542579,2.57,10,20261531.0,223.0,21.0,3.957452,1.97664028627364,0.020607245699195,36.64375,1.516021,0.3120595327,11.22042
train,07180500,"CEDAR C NR CEDAR POINT, KS",KS,11,38.19645062,-96.82457873,275.5053,timeseries,Data/CAMELSH/timeseries/07180500.nc,Hourly2/07180500_hourly.nc,93607,96432,0.9707047453127593,16784,26304,0.6380778588807786,20742,26304,0.7885492700729927,0.41,8,20261531.0,223.0,21.0,1.727233,2.21895599961008,0.031964047598392,43.97378,0.5176726,0.02763649,24.95788
train,07182510,"NEOSHO R AT BURLINGTON, KS",KS,11,38.19472788,-95.73534737,7882.382,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/07182510.nc,Hourly2/07182510_hourly.nc,94883,96432,0.9839368674298988,26053,26304,0.9904577250608273,25959,26304,0.9868841240875912,0.5,10,20261531.0,223.0,21.0,1.938497,2.15736770956628,0.0372105624019709,49.61192,0.5097891,0.03361431843,23.21079
train,07184000,"LIGHTNING C NR MCCUNE, KS",KS,11,37.28125445,-95.03266782,510.8391,timeseries,Data/CAMELSH/timeseries/07184000.nc,Hourly2/07184000_hourly.nc,92212,96432,0.9562385929981749,25983,26304,0.9877965328467153,25545,26304,0.9711450729927007,1.18,8,20261531.0,223.0,21.0,0.9593635,1.59295283963114,0.0278235151078086,54.07643,1.023898,0.041719592,28.30459
train,07233650,"Palo Duro Creek at Range, OK",OK,11,36.543917,-101.080991,4231.547,timeseries,Data/CAMELSH/timeseries/07233650.nc,Hourly2/07233650_hourly.nc,78042,96432,0.8092956694873071,0,26304,0.0,0,26304,0.0,13.48,7,20261531.0,223.0,21.0,0.5761567,4.86483175925174,0.0295459161633495,59.99567,0.8367255,3.360473e-05,19.57976
train,07260500,"Petit Jean River at Danville, AR",AR,11,35.05925692,-93.39574073,1975.217,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/07260500.nc,Hourly2/07260500_hourly.nc,78057,96432,0.8094512195121951,22074,26304,0.8391879562043796,26230,26304,0.9971867396593674,1.03,10,20261531.0,223.0,21.0,9.13705,1.51311392319317,0.0164126355477758,43.9557,1.477927,0.6829558,20.35968
train,07289730,"BIG BLACK RIVER NR BENTONIA, MS",MS,08,32.603056,-90.363889,5993.472,timeseries,Data/CAMELSH/timeseries/07289730.nc,Hourly2/07289730_hourly.nc,93383,96432,0.9683818649410983,26128,26304,0.9933090024330901,25283,26304,0.9611846107055961,1.27,10,20261527.0,49.0,5.0,2.196557,1.30048592113024,0.0070704659517909,59.96888,1.518449,0.43435147,23.29022
train,07295000,"BUFFALO RIVER NR WOODVILLE, MS",MS,08,31.22694444,-91.29555556,466.5798,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/07295000.nc,Hourly2/07295000_hourly.nc,82605,96432,0.8566139870582379,3159,26304,0.12009580291970803,25958,26304,0.9868461070559611,1.34,10,20261527.0,49.0,5.0,2.899882,1.30076257208324,0.0030597493544085,60.0,1.643412,0.6537532,29.13266
train,07300000,"Salt Fk Red Rv nr Wellington, TX",TX,11,34.95755294,-100.22094905,2871.576,timeseries,Data/CAMELSH/timeseries/07300000.nc,Hourly2/07300000_hourly.nc,93248,96432,0.9669819147171064,25752,26304,0.9790145985401459,25650,26304,0.9751368613138686,0.65,7,20261531.0,223.0,21.0,2.445502,4.14975863412122,0.0227924388015554,58.6319,2.816686,0.0054926285,28.77307
train,07300500,"Salt Fork Red River at Mangum, OK",OK,11,34.8583936,-99.5087008,3754.271,timeseries,Data/CAMELSH/timeseries/07300500.nc,Hourly2/07300500_hourly.nc,84681,96432,0.8781421105027377,16062,26304,0.6106295620437956,14427,26304,0.5484717153284672,2.13,7,20261531.0,223.0,21.0,2.381992,4.06317303594584,0.0207480965345287,57.24784,2.55387,0.0085239723,28.19396
train,07335700,"Kiamichi River near Big Cedar, OK",OK,11,34.63843694,-94.6127236,102.5696,timeseries,Data/CAMELSH/timeseries/07335700.nc,Hourly2/07335700_hourly.nc,94804,96432,0.983117637298822,24467,26304,0.9301627128953771,25451,26304,0.9675714720194647,0.29,10,20261531.0,223.0,21.0,17.35716,1.38273209872247,0.0159927370805816,38.42504,1.872188,0.96199133,19.92534
train,07362587,"Alum Fork Saline River near Reform, AR",AR,08,34.797591,-92.933507,69.7725,timeseries,Data/CAMELSH/timeseries/07362587.nc,Hourly2/07362587_hourly.nc,92993,96432,0.9643375642940103,24250,26304,0.9219130170316302,23335,26304,0.8871274330900243,4.3,10,20261527.0,49.0,5.0,10.62201,1.37025321738975,0.0193474262521828,36.67,1.9325,0.9600645,19.90771
train,07378500,"Amite River near Denham Springs, LA",LA,08,30.46407902,-90.99038,3449.547,timeseries,Data/CAMELSH/timeseries/07378500.nc,Hourly2/07378500_hourly.nc,92715,96432,0.9614547038327527,26207,26304,0.9963123479318735,26304,26304,1.0,0.45,8,20261527.0,49.0,5.0,1.320163,1.24194468710191,0.0012687276481416,59.96569,1.234745,0.31040927,27.785
train,08012000,"Bayou Nezpique near Basile, LA",LA,08,30.48077778,-92.63175,1308.219,timeseries,Data/CAMELSH/timeseries/08012000.nc,Hourly2/08012000_hourly.nc,81020,96432,0.8401775344284055,26184,26304,0.9954379562043796,26293,26304,0.9995818126520681,2.26,8,20261527.0,49.0,5.0,0.2411347,1.23075925666379,0.0023179873172287,59.99908,0.5394061,0.18569841950000002,28.60734
train,08019200,"Sabine Rv nr Hawkins, TX",TX,12,32.559864,-95.206614,5848.97,timeseries,Data/CAMELSH/timeseries/08019200.nc,Hourly2/08019200_hourly.nc,94900,96432,0.9841131574581052,26279,26304,0.9990495742092458,26304,26304,1.0,0.53,10,20261532.0,178.0,17.0,1.400651,2.0951232390726,0.0076617144675779,59.85278,1.429036,0.18684145900000002,14.26598
train,08019500,"Big Sandy Ck nr Big Sandy, TX",TX,12,32.60402912,-95.09160986,596.5461,timeseries,Data/CAMELSH/timeseries/08019500.nc,Hourly2/08019500_hourly.nc,84272,96432,0.8739007798241247,26302,26304,0.9999239659367397,26250,26304,0.9979470802919708,3.14,9,20261532.0,178.0,17.0,2.612399,1.99554168136843,0.0083098727374598,60.0,2.72316,0.391016398,22.86299
train,08028500,"Sabine Rv nr Bon Wier, TX",LA,12,30.74714557,-93.60850807,21439.34,timeseries,Data/CAMELSH/timeseries/08028500.nc,Hourly2/08028500_hourly.nc,94651,96432,0.9815310270449643,26184,26304,0.9954379562043796,26304,26304,1.0,0.6,10,20261532.0,178.0,17.0,1.970343,1.76638641889888,0.004211922031776,59.60001,1.773648,0.3424437,19.31834
train,08068400,"Panther Br at Gosling Rd, The Woodlands, TX",TX,12,30.192159,-95.483829,67.0005,timeseries,Data/CAMELSH/timeseries/08068400.nc,Hourly2/08068400_hourly.nc,94644,96432,0.9814584370333499,26232,26304,0.9972627737226277,26135,26304,0.9935751216545012,0.9,8,20261532.0,178.0,17.0,0.3868276,1.84432138337933,0.0019198495935231,60.0,3.363622,0.1910538,21.32763
train,08070500,"Caney Ck nr Splendora, TX",TX,12,30.25965789,-95.30243612,272.9007,timeseries,Data/CAMELSH/timeseries/08070500.nc,Hourly2/08070500_hourly.nc,95349,96432,0.9887692882030861,26016,26304,0.9890510948905109,26039,26304,0.9899254866180048,0.34,10,20261532.0,178.0,17.0,1.512842,1.89074559369743,0.0026530180592528,60.0,2.197418,0.287949787,25.92715
train,08085500,"Clear Fk Brazos Rv at Ft Griffin, TX",TX,12,32.93455573,-99.22452145,10425.37,timeseries,Data/CAMELSH/timeseries/08085500.nc,Hourly2/08085500_hourly.nc,92353,96432,0.9577007632321222,25895,26304,0.9844510340632603,26080,26304,0.9914841849148418,0.32,10,20261532.0,178.0,17.0,1.622448,3.85500876637476,0.0073727868004019,52.2697,1.180393,0.049467250399999996,9.974757
train,08123850,"Colorado Rv abv Silver, TX",TX,12,32.05374399,-100.76205196,38861.53,timeseries,Data/CAMELSH/timeseries/08123850.nc,Hourly2/08123850_hourly.nc,94440,96432,0.979342956694873,25933,26304,0.9858956812652068,26011,26304,0.9888610097323601,0.36,10,20261532.0,178.0,17.0,0.5984989,5.73430767246736,0.0094746225313421,58.83665,2.504337,0.0018067144,13.65844
train,08136000,"Concho Rv at San Angelo, TX",TX,12,31.45460602,-100.4106474,14295.38,timeseries,Data/CAMELSH/timeseries/08136000.nc,Hourly2/08136000_hourly.nc,93251,96432,0.967013024722084,25948,26304,0.9864659367396593,26300,26304,0.9998479318734793,0.35,9,20261532.0,178.0,17.0,1.818776,5.2595446032138,0.0042075956750401,41.21001,1.147255,0.00457769695,29.39412
train,08155240,"Barton Ck at Lost Ck Blvd nr Austin, TX",TX,12,30.274096,-97.84473,278.8713,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/08155240.nc,Hourly2/08155240_hourly.nc,91846,96432,0.9524431723909076,26096,26304,0.9920924574209246,26173,26304,0.9950197688564477,0.76,10,20261532.0,178.0,17.0,5.079991,3.1704562353476,0.0035085432609185,35.41317,0.8806077,0.48782503648000003,30.77536
train,08164800,"Placedo Ck nr Placedo, TX",TX,12,28.72527137,-96.76887018,172.1907,timeseries,Data/CAMELSH/timeseries/08164800.nc,Hourly2/08164800_hourly.nc,94957,96432,0.9847042475526796,26232,26304,0.9972627737226277,26228,26304,0.997110705596107,0.52,8,20261532.0,178.0,17.0,0.02217964,2.35655052127187,0.000859996673322,60.0,0.5042597,0.0256634158,14.09869
train,08166200,"Guadalupe Rv at Kerrville, TX",TX,12,30.053266,-99.163375,1259.104,timeseries,Data/CAMELSH/timeseries/08166200.nc,Hourly2/08166200_hourly.nc,94817,96432,0.9832524473203915,26174,26304,0.9950577858880778,26251,26304,0.997985097323601,2.95,9,20261532.0,178.0,17.0,4.892169,3.52316202707791,0.0039483971326978,18.93866,0.4924034,0.3874839341,58.67499
train,08171000,"Blanco Rv at Wimberley, TX",TX,12,29.99438081,-98.08889798,924.5476,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/08171000.nc,Hourly2/08171000_hourly.nc,93229,96432,0.9667848846855815,26293,26304,0.9995818126520681,26167,26304,0.9947916666666666,0.24,9,20261532.0,178.0,17.0,5.17869,2.9195270923837,0.0047937173819364,36.24384,0.9519425,0.3918838477,44.06541
train,08171300,"Blanco Rv nr Kyle, TX",TX,12,29.97938297,-97.91000511,1067.474,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/08171300.nc,Hourly2/08171300_hourly.nc,93640,96432,0.9710469553675128,25124,26304,0.955139902676399,26202,26304,0.9961222627737226,2.04,10,20261532.0,178.0,17.0,5.332537,2.9195270923837,0.0047937173819364,35.35361,0.9115412,0.42222034004000003,44.24335
train,08181480,"Leon Ck at IH 35 at San Antonio, TX",TX,12,29.32995837,-98.58418561,542.4213,timeseries,Data/CAMELSH/timeseries/08181480.nc,Hourly2/08181480_hourly.nc,92746,96432,0.9617761738841878,26131,26304,0.9934230535279805,26180,26304,0.9952858880778589,2.51,9,20261532.0,178.0,17.0,4.17357,3.1587062783347,0.0032696850305768,33.78938,0.7528164,0.36918913388999997,34.65604
train,08190000,"Nueces Rv at Laguna, TX",TX,12,29.42856679,-99.9972871,1961.433,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/08190000.nc,Hourly2/08190000_hourly.nc,92969,96432,0.9640886842541895,26249,26304,0.9979090632603407,25969,26304,0.987264294403893,0.48,8,20261532.0,178.0,17.0,9.822606,4.16084977216228,0.0021405677967412,20.51328,0.55564,0.37616999069,45.83159
train,08192000,"Nueces Rv bl Uvalde, TX",TX,12,29.12385307,-99.89478224,4797.515,timeseries,Data/CAMELSH/timeseries/08192000.nc,Hourly2/08192000_hourly.nc,91397,96432,0.9477870416459266,26254,26304,0.9980991484184915,26222,26304,0.9968826034063261,1.18,10,20261532.0,178.0,17.0,7.12872,4.4017726592099,0.0018736185773705,20.30791,0.8612322,0.22002079911,42.49059
train,08196000,"Dry Frio Rv nr Reagan Wells, TX",TX,12,29.50467576,-99.78144517,326.9781,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/08196000.nc,Hourly2/08196000_hourly.nc,86988,96432,0.9020657043305127,26299,26304,0.9998099148418491,26296,26304,0.9996958637469586,2.13,10,20261532.0,178.0,17.0,10.38298,4.0271701575759,0.0024170134569972,19.81355,0.4866054,0.6048267217,40.77872
train,08285500,"RIO CHAMA BELOW EL VADO DAM, NM",NM,13,36.58001504,-106.72392635,2247.896,timeseries,Data/CAMELSH/timeseries/08285500.nc,Hourly2/08285500_hourly.nc,95848,96432,0.9939439190310271,25986,26304,0.9879105839416058,25633,26304,0.9744905717761557,0.03,9,20261533.0,35.0,4.0,12.97151,2.78477018734453,0.341308340069685,50.88269,1.101689,0.44024163,51.66055
train,08319000,"RIO GRANDE AT SAN FELIPE, NM",NM,13,35.44420225,-106.44030392,40850.5,timeseries,Data/CAMELSH/timeseries/08319000.nc,Hourly2/08319000_hourly.nc,92911,96432,0.9634872241579558,25989,26304,0.9880246350364964,25939,26304,0.9861237834549879,1.32,9,20261533.0,35.0,4.0,13.71126,3.84601909029589,0.251507461483384,50.74489,3.869312,0.37505347200000005,61.81772
train,08382500,"GALLINAS R NR COLONIAS, NM",NM,13,35.18199671,-104.90027269,1618.996,timeseries,Data/CAMELSH/timeseries/08382500.nc,Hourly2/08382500_hourly.nc,84973,96432,0.8811701509872242,22317,26304,0.8484260948905109,25381,26304,0.9649102798053528,4.42,9,20261533.0,35.0,4.0,9.489071,4.86016212094431,0.0513398474426301,40.88422,1.307268,0.3182331967,42.64766
